"开始时间","周期 (分钟)","网元名称","小区","空口上行业务字节数 （8.1）(兆字节) (兆字节)","空口下行业务字节数 （8.1）(兆字节) (兆字节)","RRC连接建立成功率（中移动） (%)","E-RAB建立成功率（8.1） (%)","无线接通率 （8.1） (%)","RRC-eNB内切换成功率-KPI (%)","RRC-eNB间切换成功率-KPI (%)","RRC-切换成功率-KPI (%)","无线掉线率（小区级） (%)","CSFB成功率 (%)","上行PRB平均利用率 (中移动) (%)","下行PRB平均利用率（中移动） (%)","小区内的最大用户数 (无)","系统上行每PRB子载波平均干扰噪声-KPI (毫瓦分贝)"
11/24/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",47.849,646.705,99.957,100,99.957,98.822,96.311,97.656,0.149,100,NIL,66.755,90,-113
11/24/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",43.981,467.635,100,100,100,99.836,98.765,99.711,0.058,100,NIL,24.484,58,-114
11/24/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",42.773,766.915,99.487,100,99.487,100,94.086,94.461,0.154,100,NIL,56.786,79,-113
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",8.296,177.362,100,100,100,90.476,100,96.226,0,100,NIL,13.468,18,-119
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",16.408,358.931,99.825,100,99.825,100,100,100,0,100,NIL,20.688,32,-119
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",10.704,130.979,100,100,100,100,NIL,100,0.146,100,NIL,7.52,28,-119
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",58.752,759.953,99.672,99.927,99.599,99.075,95.151,97.044,2.315,100,NIL,64.391,380,-112
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",61.954,290.209,99.038,100,99.038,99.179,93.878,98.845,0.148,100,NIL,18.08,214,-113
11/24/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",49.226,756.615,99.9,100,99.9,96.667,94.531,94.619,0.214,100,NIL,58.292,84,-113
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",8.081,159.611,100,99.54,99.54,85,100,94.34,0.325,100,NIL,10.418,17,-119
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",37.53,184.631,99.827,100,99.827,100,100,100,0,100,NIL,11.042,26,-119
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",46.927,172.057,100,99.875,99.875,100,NIL,100,0.17,100,NIL,8.682,30,-119
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",57.778,750.736,99.959,99.963,99.922,97.934,95.986,97.075,0.134,97.778,NIL,71.337,100,-113
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",108.154,462.819,100,100,100,99.309,98.667,99.249,0.173,100,NIL,27.938,65,-113
11/24/2017 15:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",91.678,554.557,100,100,100,97.468,96.568,96.612,0.605,97.297,NIL,51.202,78,-113
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",6.009,243.357,100,100,100,100,100,100,0,100,NIL,14.758,16,-119
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",5.523,60.83,100,100,100,100,100,100,0,100,NIL,7.402,22,-119
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",18.002,352.236,100,100,100,100,NIL,100,0,100,NIL,11.518,31,-119
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",52.802,588.315,99.909,100,99.909,99.366,98.734,99.174,0.096,100,NIL,53.991,96,-112
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",54.777,1265.882,99.942,100,99.942,99.549,100,99.567,0.058,97.727,NIL,54.324,63,-113
11/24/2017 15:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",50.606,821.813,99.895,100,99.895,100,95.985,96.201,0.342,100,NIL,61.2,72,-112
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.342,86.388,100,100,100,100,100,100,0,100,NIL,7.632,20,-119
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",7.523,51.884,100,100,100,94.595,99.545,98.833,0,100,NIL,7.69,22,-119
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",13.399,84.543,100,100,100,100,NIL,100,0,100,NIL,6.23,32,-119
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",42.718,636.91,99.856,100,99.856,99.588,97.431,98.813,0.155,100,NIL,48.866,93,-112
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",49.279,421.963,100,100,100,98.941,98.81,98.931,0.055,100,NIL,25.836,67,-113
11/24/2017 15:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",58.908,529.839,99.793,99.953,99.746,96.341,96.776,96.754,0.171,96.552,NIL,44.487,68,-112
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",2.347,63.181,100,100,100,90,100,96.923,0,100,NIL,6.914,15,-119
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",11.475,130.921,99.782,99.835,99.617,100,100,100,0.218,100,NIL,11.644,27,-119
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",34.494,115.761,100,100,100,100,NIL,100,0,100,NIL,7.52,32,-119
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",55.76,539.912,99.362,100,99.362,99.364,98.352,98.877,1.884,100,NIL,49.009,328,-113
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",45.305,711.512,99.576,99.961,99.537,95.495,100,95.837,0.049,100,NIL,26.487,189,-113
11/24/2017 15:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",28.845,504.951,99.743,100,99.743,100,97.52,97.658,0.223,100,NIL,40.861,70,-112
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",1.547,21.786,99.074,100,99.074,94.444,100,98.039,0.329,100,NIL,4.22,15,-119
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",11.577,109.517,100,100,100,100,100,100,0,100,NIL,10.15,25,-119
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",14.79,75.328,99.86,100,99.86,100,NIL,100,0,100,NIL,5.988,30,-119
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",47.223,488.562,99.824,100,99.824,99.272,97.45,98.431,0.238,100,NIL,45.588,130,-112
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",44.395,619.796,99.9,100,99.9,99.69,97.619,99.524,0.051,100,NIL,26.089,118,-113
11/24/2017 16:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",29.867,594.2,100,100,100,92.941,94.786,94.672,0.353,100,NIL,40.467,73,-112
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",13.98,14.746,100,100,100,91.667,100,98.246,0,100,NIL,4.872,13,-119
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",8.684,124.624,100,100,100,100,100,100,0.204,100,NIL,10.116,22,-119
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",19.97,180.475,100,100,100,100,NIL,100,0,100,NIL,7.952,32,-119
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",42.974,670.183,100,100,100,98.711,98.779,98.742,0.053,100,NIL,51.528,142,-113
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",56.555,476.25,100,100,100,99.676,100,99.699,0.054,100,NIL,24.216,115,-114
11/24/2017 16:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",32.619,532.503,99.855,100,99.855,94.048,93.868,93.879,0.159,100,NIL,33.949,65,-112
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",12.054,138.259,100,100,100,95.833,100,97.959,0,100,NIL,10.068,14,-119
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",5.553,96.415,99.788,100,99.788,97.619,100,99.632,0.213,100,NIL,9.134,22,-119
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",12.853,180.593,100,100,100,95.652,NIL,95.652,0,100,NIL,7.904,30,-119
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",72.544,1021.196,99.945,100,99.945,99.334,97.466,98.656,0.118,100,NIL,71.615,80,-112
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",31.003,283.275,100,100,100,99.278,100,99.339,0.053,100,NIL,16.614,61,-112
11/24/2017 16:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",143.105,684.253,99.955,100,99.955,98.667,95.621,95.775,0.463,100,NIL,44.145,70,-112
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.257,86.935,99.702,100,99.702,92,100,95.918,0,100,NIL,10.702,15,-119
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",12.508,133.419,99.821,99.747,99.569,100,100,100,0,100,NIL,11.142,25,-119
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",9.044,244.243,99.413,99.896,99.309,95.833,NIL,95.833,0,100,NIL,9.498,42,-119
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",68.158,1223.203,99.394,99.918,99.312,91.728,97.947,93.828,1.353,100,NIL,76.745,267,-112
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",61.35,240.696,96.036,99.907,95.946,99.058,82.692,97.048,2.629,100,NIL,15.48,407,-111
11/24/2017 16:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",91.039,742.243,99.464,99.948,99.412,91.892,95.323,95.101,0.604,100,NIL,48.291,59,-112
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.269,148.69,99.762,100,99.762,83.333,100,94.231,0,100,NIL,14.056,16,-119
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",19.135,532.309,100,100,100,100,100,100,0,100,NIL,34.406,35,-119
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",10.267,97.496,99.673,100,99.673,100,NIL,100,0,100,NIL,8.064,35,-119
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",49.716,620.067,100,100,100,99.346,96.008,98.343,0.1,100,NIL,57.432,228,-112
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",88.296,468.348,99.938,100,99.938,98.584,92.05,97.313,0.324,100,NIL,26.463,315,-113
11/24/2017 17:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",47.416,972.924,99.883,100,99.883,97.5,96.61,96.669,0.321,100,NIL,60.425,64,-111
11/24/2017 17:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",6.656,160.901,100,100,100,93.548,96.774,95.161,0,100,NIL,12.37,18,-119
11/24/2017 17:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",35.131,268.046,99.436,100,99.436,98,100,99.66,0.189,100,NIL,17.218,29,-119
11/24/2017 17:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",9.944,197.238,100,100,100,100,NIL,100,0,100,NIL,8.578,31,-119
11/24/2017 17:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",43.785,562.182,100,100,100,99.757,98.2,99.308,0.056,100,NIL,55.546,179,-111
